Row ID,Order Date,Ship Date,Order ID,Customer ID,Customer Name,Region,Country,State,City,Segment,Category,Sub-Category,Product ID,Product Name,Quantity,Payment Mode,Ship Mode,Sales,Profit,Returns
5724,26-09-2019,30-09-2019,CA-2019-165820,DW-13585,Dorothy Wardle,West,United States,California,San Francisco,Corporate,Office Supplies,Paper,OFF-PA-10004735,Xerox 1905,2,Online,Standard Class,12.96,6.2208,0
1678,18-05-2019,24-05-2019,CA-2019-122728,EB-13930,Eric Barreto,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),3,Online,Standard Class,17.94,8.7906,0
1677,18-05-2019,24-05-2019,CA-2019-122728,EB-13930,Eric Barreto,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10000604,Home/Office Personal File Carts,3,Online,Standard Class,104.28,26.07,0
6455,31-07-2020,03-08-2020,CA-2020-161102,EC-14050,Erin Creighton,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10003442,Eldon Portable Mobile Manager,2,COD,First Class,156.56,15.2712,0
5885,13-03-2019,15-03-2019,CA-2019-136301,EH-13765,Edward Hooks,West,United States,California,San Francisco,Corporate,Office Supplies,Supplies,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,3,Cards,Second Class,4912.59,196.5036,0
4145,30-01-2020,06-02-2020,CA-2020-112725,EH-14125,Eugene Hildebrand,West,United States,California,San Francisco,Home Office,Office Supplies,Art,OFF-AR-10001227,Newell 338,3,COD,Standard Class,131.82,2.3814,1
4144,30-01-2020,06-02-2020,CA-2020-112725,EH-14125,Eugene Hildebrand,West,United States,California,San Francisco,Home Office,Office Supplies,Art,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",7,Online,Standard Class,107.74,5.733,1
6912,01-08-2020,05-08-2020,CA-2020-168942,EM-13960,Eric Murdock,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",3,COD,Second Class,203.54,50.3658,0
9682,13-12-2020,18-12-2020,CA-2020-122770,EP-13915,Emily Phan,West,United States,California,San Francisco,Consumer,Office Supplies,Labels,OFF-LA-10004559,Avery 49,3,Cards,Standard Class,505.64,4.2336,0
9685,13-12-2020,18-12-2020,CA-2020-122770,EP-13915,Emily Phan,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10000232,Xerox 1975,2,Online,Standard Class,323.96,6.3504,0
9683,13-12-2020,18-12-2020,CA-2020-122770,EP-13915,Emily Phan,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10003172,Xerox 1996,6,Online,Standard Class,433.88,18.6624,0
6512,06-03-2020,10-03-2020,CA-2020-167640,FC-14245,Frank Carlisle,West,United States,California,San Francisco,Home Office,Office Supplies,Art,OFF-AR-10003158,Fluorescent Highlighters by Dixon,6,Cards,Standard Class,117.88,8.1192,0
6513,06-03-2020,10-03-2020,CA-2020-167640,FC-14245,Frank Carlisle,West,United States,California,San Francisco,Home Office,Office Supplies,Labels,OFF-LA-10004559,Avery 49,4,COD,Standard Class,127.52,5.6448,0
6514,06-03-2020,10-03-2020,CA-2020-167640,FC-14245,Frank Carlisle,West,United States,California,San Francisco,Home Office,Office Supplies,Paper,OFF-PA-10001033,Xerox 1893,7,Online,Standard Class,327.93,140.5957,0
7648,15-03-2019,16-03-2019,CA-2019-138968,FC-14335,Fred Chung,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10003529,Avery Round Ring Poly Binders,2,Online,First Class,4.544,1.6472,0
1329,15-10-2020,18-10-2020,CA-2020-106033,FG-14260,Frank Gastineau,West,United States,California,San Francisco,Home Office,Office Supplies,Art,OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,4,COD,Second Class,114.92,26.376,0
8468,19-09-2019,23-09-2019,CA-2019-168557,FH-14275,Frank Hawley,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,2,COD,Standard Class,8.928,3.1248,0
5906,06-11-2020,06-11-2020,US-2020-153948,FM-14290,Frank Merwin,West,United States,California,San Francisco,Home Office,Office Supplies,Labels,OFF-LA-10000414,Avery 503,4,COD,Same Day,133.4,19.872,0
5905,06-11-2020,06-11-2020,US-2020-153948,FM-14290,Frank Merwin,West,United States,California,San Francisco,Home Office,Office Supplies,Paper,OFF-PA-10000143,Astroparche Fine Business Paper,5,COD,Same Day,126.4,12.672,0
5903,06-11-2020,06-11-2020,US-2020-153948,FM-14290,Frank Merwin,West,United States,California,San Francisco,Home Office,Office Supplies,Paper,OFF-PA-10000157,Xerox 191,3,COD,Same Day,142.94,28.1718,0
5904,06-11-2020,06-11-2020,US-2020-153948,FM-14290,Frank Merwin,West,United States,California,San Francisco,Home Office,Office Supplies,Paper,OFF-PA-10002764,Easy-staple paper,4,Online,Same Day,119.36,22.2264,0
9856,19-06-2020,23-06-2020,CA-2020-138870,GA-14515,George Ashbrook,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10004438,Xerox 1907,2,COD,Standard Class,108.56,11.5432,0
3855,06-06-2020,10-06-2020,US-2020-131849,GH-14410,Gary Hansen,West,United States,California,San Francisco,Home Office,Office Supplies,Storage,OFF-ST-10002957,Sterilite Show Offs Storage Containers,5,COD,Standard Class,115.4,0,0
3413,20-09-2019,24-09-2019,CA-2019-100244,GM-14695,Greg Maxwell,West,United States,California,San Francisco,Corporate,Office Supplies,Art,OFF-AR-10000940,Newell 343,4,Cards,Standard Class,11.76,3.1752,0
3415,20-09-2019,24-09-2019,CA-2019-100244,GM-14695,Greg Maxwell,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,2,COD,Standard Class,48.64,15.808,0
3411,20-09-2019,24-09-2019,CA-2019-100244,GM-14695,Greg Maxwell,West,United States,California,San Francisco,Corporate,Office Supplies,Paper,OFF-PA-10001471,Strathmore Photo Frame Cards,9,COD,Standard Class,65.79,30.2634,0
3412,20-09-2019,24-09-2019,CA-2019-100244,GM-14695,Greg Maxwell,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,2,Online,Standard Class,271.984,88.3948,0
3414,20-09-2019,24-09-2019,CA-2019-100244,GM-14695,Greg Maxwell,West,United States,California,San Francisco,Corporate,Office Supplies,Paper,OFF-PA-10002319,Xerox 1944,2,Online,Standard Class,77.52,37.9848,0
7538,19-02-2019,22-02-2019,CA-2019-106460,GT-14710,Greg Tran,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10001736,Xerox 1880,2,COD,Second Class,70.88,33.3136,0
883,23-12-2020,23-12-2020,US-2020-123463,GZ-14470,Gary Zandusky,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",4,Cards,Same Day,457.48,5.9312,0
3057,19-10-2020,24-10-2020,CA-2020-131492,HH-15010,Hilary Holden,West,United States,California,San Francisco,Corporate,Office Supplies,Envelopes,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,2,COD,Second Class,112.96,4.3008,1
3058,19-10-2020,24-10-2020,CA-2020-131492,HH-15010,Hilary Holden,West,United States,California,San Francisco,Corporate,Office Supplies,Labels,OFF-LA-10001641,Avery 518,10,COD,Second Class,133.5,15.12,1
8666,17-11-2019,18-11-2019,CA-2019-118500,HJ-14875,Heather Jas,West,United States,California,San Francisco,Home Office,Office Supplies,Supplies,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,5,Online,First Class,49.5,13.365,0
2885,30-01-2019,03-02-2019,CA-2019-164483,JF-15490,Jeremy Farry,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,2,COD,Standard Class,17.456,5.8914,0
5177,05-11-2019,08-11-2019,CA-2019-148908,JH-15985,Joseph Holt,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,2,Online,First Class,53.248,19.968,0
1712,30-10-2020,05-11-2020,CA-2020-123491,JK-15205,Jamie Kunitz,West,United States,California,San Francisco,Consumer,Office Supplies,Appliances,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",14,COD,Standard Class,1735.12,510.636,1
1711,30-10-2020,05-11-2020,CA-2020-123491,JK-15205,Jamie Kunitz,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10003514,4009 Highlighters by Sanford,5,Online,Standard Class,89.9,6.567,1
1707,30-10-2020,05-11-2020,CA-2020-123491,JK-15205,Jamie Kunitz,West,United States,California,San Francisco,Consumer,Office Supplies,Labels,OFF-LA-10003077,Avery 500,6,Online,Standard Class,151.86,20.6142,1
1709,30-10-2020,05-11-2020,CA-2020-123491,JK-15205,Jamie Kunitz,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",2,Online,Standard Class,120.42,3.71,1
2864,13-08-2020,13-08-2020,US-2020-103828,JK-15370,Jay Kimmel,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10001325,Sterilite Officeware Hinged File Box,3,COD,Same Day,126.44,8.4888,1
2865,13-08-2020,13-08-2020,US-2020-103828,JK-15370,Jay Kimmel,West,United States,California,San Francisco,Consumer,Office Supplies,Appliances,OFF-AP-10004249,Staple holder,7,Online,Same Day,119.79,22.6233,1
2866,13-08-2020,13-08-2020,US-2020-103828,JK-15370,Jay Kimmel,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10000588,Newell 345,3,Online,Same Day,108.52,15.4752,1
2867,13-08-2020,13-08-2020,US-2020-103828,JK-15370,Jay Kimmel,West,United States,California,San Francisco,Consumer,Office Supplies,Supplies,OFF-SU-10000946,Staple remover,4,Online,Same Day,149.92,9.2568,1
7723,16-04-2020,20-04-2020,US-2020-138086,JO-15550,Jesus Ocampo,West,United States,California,San Francisco,Home Office,Office Supplies,Appliances,OFF-AP-10000027,Hoover Commercial SteamVac,3,COD,Standard Class,115.74,12.222,0
9706,19-10-2020,23-10-2020,CA-2020-125990,JS-16030,Joy Smith,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10004826,JM Magazine Binder,3,Online,Standard Class,146.624,13.8684,0
4519,25-09-2019,01-10-2019,CA-2019-101385,JW-16075,Julia West,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10004441,BIC Brite Liner Highlighters,4,Cards,Standard Class,16.56,6.9552,0
941,19-06-2019,20-06-2019,CA-2019-105760,KC-16255,Karen Carlisle,West,United States,California,San Francisco,Corporate,Office Supplies,Paper,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",2,COD,First Class,17.12,8.0464,0
98,17-06-2020,20-06-2020,CA-2020-157833,KD-16345,Katherine Ducich,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10001721,Trimflex Flexible Post Binders,3,Cards,First Class,187.312,17.9592,0
411,08-12-2020,12-12-2020,CA-2020-117457,KH-16510,Keith Herrera,West,United States,California,San Francisco,Consumer,Office Supplies,Labels,OFF-LA-10003766,Self-Adhesive Removable Labels,9,COD,Standard Class,123.35,13.608,0
412,08-12-2020,12-12-2020,CA-2020-117457,KH-16510,Keith Herrera,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10001970,Xerox 1908,1,COD,Standard Class,159.98,27.4302,0
410,08-12-2020,12-12-2020,CA-2020-117457,KH-16510,Keith Herrera,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",1,Online,Standard Class,128.68,4.6464,0
408,08-12-2020,12-12-2020,CA-2020-117457,KH-16510,Keith Herrera,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",5,Online,Standard Class,111.15,13.3035,0
271,28-12-2020,02-01-2021,CA-2020-163979,KH-16690,Kristen Hastings,West,United States,California,San Francisco,Corporate,Office Supplies,Storage,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,4,COD,Second Class,244.84,210.4936,0
5778,04-12-2019,09-12-2019,CA-2019-112060,KT-16465,Kean Takahito,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10000994,Xerox 1915,1,COD,Standard Class,104.85,50.328,0
4655,24-06-2020,26-06-2020,CA-2020-159107,KT-16480,Kean Thornton,West,United States,California,San Francisco,Consumer,Office Supplies,Fasteners,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",1,Cards,Second Class,111.88,1.3536,0
629,17-12-2020,21-12-2020,CA-2020-133431,LC-17140,Logan Currie,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",5,COD,Standard Class,335.24,5.1435,0
630,17-12-2020,21-12-2020,CA-2020-133431,LC-17140,Logan Currie,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3,COD,Standard Class,541.23,6.0858,0
9716,07-11-2019,12-11-2019,CA-2019-116379,LD-17005,Lisa DeCherney,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10001543,GBC VeloBinder Manual Binding System,2,Online,Standard Class,57.584,20.1544,0
8122,11-11-2019,16-11-2019,CA-2019-116722,LP-17080,Liz Pelletier,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10001890,Avery Poly Binder Pockets,11,Online,Standard Class,31.504,11.0264,0
561,20-11-2020,22-11-2020,CA-2020-118731,LP-17080,Liz Pelletier,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",7,Cards,Second Class,122.056,27.3182,0
5966,20-08-2020,25-08-2020,CA-2020-119011,LR-17035,Lisa Ryan,West,United States,California,San Francisco,Corporate,Office Supplies,Storage,OFF-ST-10000777,"Companion Letter/Legal File, Black",6,Online,Standard Class,237.56,63.4368,0
5965,20-08-2020,25-08-2020,CA-2020-119011,LR-17035,Lisa Ryan,West,United States,California,San Francisco,Corporate,Office Supplies,Supplies,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,3,Online,Standard Class,108.22,5.166,0
5900,12-01-2020,16-01-2020,CA-2020-108000,LS-16945,Linda Southworth,West,United States,California,San Francisco,Corporate,Office Supplies,Envelopes,OFF-EN-10002621,Staple envelope,1,Cards,Standard Class,96.78,4.89,0
1935,27-11-2020,03-12-2020,CA-2020-101245,LW-16990,Lindsay Williams,West,United States,California,San Francisco,Corporate,Office Supplies,Paper,OFF-PA-10003129,Tops White Computer Printout Paper,5,COD,Standard Class,276.55,114.9385,0
1354,04-05-2020,09-05-2020,CA-2020-162978,LW-16990,Lindsay Williams,West,United States,California,San Francisco,Corporate,Office Supplies,Paper,OFF-PA-10002250,Things To Do Today Pad,3,Cards,Standard Class,103.61,8.4528,0
2219,28-07-2020,01-08-2020,CA-2020-130841,MH-17620,Matt Hagelstein,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10000145,Zipper Ring Binder Pockets,4,COD,Standard Class,132.984,3.6192,0
2220,28-07-2020,01-08-2020,CA-2020-130841,MH-17620,Matt Hagelstein,West,United States,California,San Francisco,Corporate,Office Supplies,Storage,OFF-ST-10001580,Super Decoflex Portable Personal File,1,COD,Standard Class,134.98,4.1944,0
7610,03-05-2020,07-05-2020,CA-2020-163209,MK-18160,Mike Kennedy,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10003651,Newell 350,7,COD,Standard Class,149.96,6.6584,0
7609,03-05-2020,07-05-2020,CA-2020-163209,MK-18160,Mike Kennedy,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10001166,Xerox 2,4,Online,Standard Class,143.92,12.4416,0
1480,02-12-2019,08-12-2019,US-2019-108455,MK-18160,Mike Kennedy,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10002262,Xerox 192,4,Cards,Standard Class,25.92,12.4416,0
1481,02-12-2019,08-12-2019,US-2019-108455,MK-18160,Mike Kennedy,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),7,Cards,Standard Class,40.46,19.8254,0
1482,02-12-2019,08-12-2019,US-2019-108455,MK-18160,Mike Kennedy,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10002214,X-Rack File for Hanging Folders,3,Online,Standard Class,33.87,8.8062,0
1442,19-12-2020,24-12-2020,CA-2020-128160,MM-17920,Michael Moore,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,2,COD,Second Class,488.672,11.46,0
2922,30-01-2020,30-01-2020,CA-2020-164329,MM-17920,Michael Moore,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,2,Cards,Same Day,147.3,6.465,0
9520,08-05-2020,12-05-2020,US-2020-104451,MM-18055,Michelle Moray,West,United States,California,San Francisco,Consumer,Office Supplies,Appliances,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,4,Online,Second Class,114.08,22.7024,0
4836,05-10-2020,10-10-2020,CA-2020-167661,MP-18175,Mike Pelletier,West,United States,California,San Francisco,Home Office,Office Supplies,Paper,OFF-PA-10002581,Xerox 1951,2,COD,Standard Class,144.96,27.882,0
4837,05-10-2020,10-10-2020,CA-2020-167661,MP-18175,Mike Pelletier,West,United States,California,San Francisco,Home Office,Office Supplies,Binders,OFF-BI-10001097,Avery Hole Reinforcements,4,Online,Standard Class,113.936,7.2268,0
4835,05-10-2020,10-10-2020,CA-2020-167661,MP-18175,Mike Pelletier,West,United States,California,San Francisco,Home Office,Office Supplies,Binders,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",5,Online,Standard Class,133.92,13.473,0
2617,01-04-2020,05-04-2020,CA-2020-147942,MS-17365,Maribeth Schnelling,West,United States,California,San Francisco,Consumer,Office Supplies,Labels,OFF-LA-10003663,Avery 498,2,COD,Standard Class,105.78,2.7166,0
2618,01-04-2020,05-04-2020,CA-2020-147942,MS-17365,Maribeth Schnelling,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10001294,Fellowes Binding Cases,13,Online,Standard Class,166.68,38.025,0
9664,31-08-2020,05-09-2020,CA-2020-132619,MS-17770,Maxwell Schwartz,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,3,COD,Standard Class,227.95,9.6975,0
4343,19-03-2020,22-03-2020,CA-2020-105410,ND-18370,Natalie DeCherney,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",6,Online,First Class,97.824,6.6906,0
1499,17-10-2019,20-10-2019,CA-2019-141586,NK-18490,Neil Knudson,West,United States,California,San Francisco,Home Office,Office Supplies,Binders,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",5,Online,First Class,18.16,6.583,0
2763,12-10-2020,14-10-2020,CA-2020-126536,NK-18490,Neil Knudson,West,United States,California,San Francisco,Home Office,Office Supplies,Binders,OFF-BI-10001191,Canvas Sectional Post Binders,5,Cards,First Class,123.84,36.917,0
9695,24-09-2020,28-09-2020,CA-2020-130148,NK-18490,Neil Knudson,West,United States,California,San Francisco,Home Office,Office Supplies,Supplies,OFF-SU-10001574,Acme Value Line Scissors,2,COD,Second Class,109.3,2.19,0
9694,24-09-2020,28-09-2020,CA-2020-130148,NK-18490,Neil Knudson,West,United States,California,San Francisco,Home Office,Office Supplies,Paper,OFF-PA-10000551,Array Memo Cubes,6,Online,Second Class,150.08,15.2292,0
2399,14-08-2020,16-08-2020,CA-2020-169264,NP-18700,Nora Preis,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10000246,Newell 318,6,COD,Second Class,135.68,4.3368,0
2398,14-08-2020,16-08-2020,CA-2020-169264,NP-18700,Nora Preis,West,United States,California,San Francisco,Consumer,Office Supplies,Labels,OFF-LA-10001613,Avery File Folder Labels,2,Online,Second Class,116.76,2.8224,0
8598,27-10-2019,31-10-2019,US-2019-117387,PA-19060,Pete Armstrong,West,United States,California,San Francisco,Home Office,Office Supplies,Binders,OFF-BI-10004308,Avery Legal 4-Ring Binder,4,Online,Standard Class,67.136,25.176,0
895,10-11-2019,12-11-2019,CA-2019-105494,PC-18745,Pamela Coakley,West,United States,California,San Francisco,Corporate,Office Supplies,Storage,OFF-ST-10002205,File Shuttle I and Handi-File,7,COD,First Class,155.82,42.0714,0
896,10-11-2019,12-11-2019,CA-2019-105494,PC-18745,Pamela Coakley,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10003364,Binding Machine Supplies,3,Online,First Class,70.008,24.5028,0
1266,02-09-2020,07-09-2020,CA-2020-110380,PF-19225,Phillip Flathmann,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10000422,Pencil and Crayon Sharpener,3,COD,Standard Class,115.57,1.7739,0
4765,24-11-2020,27-11-2020,CA-2020-123701,PG-18820,Patrick Gardner,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10001860,BIC Liqua Brite Liner,4,COD,First Class,117.76,9.9936,0
5700,03-11-2020,08-11-2020,CA-2020-148320,PG-18895,Paul Gonzalez,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10003022,Xerox 1992,6,Online,Standard Class,118.88,17.5812,0
6147,21-11-2020,25-11-2020,CA-2020-105130,PJ-18835,Patrick Jones,West,United States,California,San Francisco,Corporate,Office Supplies,Art,OFF-AR-10003394,Newell 332,4,Cards,Standard Class,119.76,3.1752,0
6148,21-11-2020,25-11-2020,CA-2020-105130,PJ-18835,Patrick Jones,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10001191,Canvas Sectional Post Binders,2,Online,Standard Class,129.736,14.7668,0
2659,16-08-2019,20-08-2019,CA-2019-150343,PK-19075,Pete Kriz,West,United States,California,San Francisco,Consumer,Office Supplies,Envelopes,OFF-EN-10004030,Convenience Packs of Business Envelopes,3,Cards,Standard Class,10.86,5.1042,0
5459,04-09-2020,06-09-2020,CA-2020-116680,PK-19075,Pete Kriz,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,6,Online,Second Class,119.344,4.3368,0
9123,24-11-2020,24-11-2020,CA-2020-162250,PR-18880,Patrick Ryan,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",1,COD,Same Day,105.78,3.501,0
1099,14-06-2019,17-06-2019,CA-2019-107216,PV-18985,Paul Van Hugh,West,United States,California,San Francisco,Home Office,Office Supplies,Art,OFF-AR-10001545,Newell 326,4,COD,First Class,7.04,2.0416,0
1102,14-06-2019,17-06-2019,CA-2019-107216,PV-18985,Paul Van Hugh,West,United States,California,San Francisco,Home Office,Office Supplies,Art,OFF-AR-10002255,Newell 346,3,COD,First Class,8.64,2.5056,0
7530,26-09-2020,26-09-2020,US-2020-106145,RA-19885,Ruben Ausman,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",3,Cards,Same Day,90.04,5.538,0
7527,26-09-2020,26-09-2020,US-2020-106145,RA-19885,Ruben Ausman,West,United States,California,San Francisco,Corporate,Office Supplies,Envelopes,OFF-EN-10001028,Staple envelope,6,COD,Same Day,181.88,33.0648,0
7529,26-09-2020,26-09-2020,US-2020-106145,RA-19885,Ruben Ausman,West,United States,California,San Francisco,Corporate,Office Supplies,Paper,OFF-PA-10002245,Xerox 1895,6,COD,Same Day,117.88,16.146,0
7531,26-09-2020,26-09-2020,US-2020-106145,RA-19885,Ruben Ausman,West,United States,California,San Francisco,Corporate,Office Supplies,Binders,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,3,Online,Same Day,947.176,314.2719,0
7225,14-07-2019,18-07-2019,CA-2019-109953,RB-19360,Raymond Buch,West,United States,California,San Francisco,Consumer,Office Supplies,Appliances,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,7,COD,Standard Class,151.62,50.0346,0
2431,13-05-2020,20-05-2020,CA-2020-100748,RB-19795,Ross Baird,West,United States,California,San Francisco,Home Office,Office Supplies,Labels,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,8,Cards,Standard Class,142.48,27.4856,0
6519,15-09-2020,19-09-2020,US-2020-116652,RD-19480,Rick Duston,West,United States,California,San Francisco,Consumer,Office Supplies,Appliances,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,2,Cards,Standard Class,153.96,30.5088,0
6520,15-09-2020,19-09-2020,US-2020-116652,RD-19480,Rick Duston,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,1,Cards,Standard Class,118.688,0.84,0
6518,15-09-2020,19-09-2020,US-2020-116652,RD-19480,Rick Duston,West,United States,California,San Francisco,Consumer,Office Supplies,Art,OFF-AR-10001915,Peel-Off China Markers,10,COD,Standard Class,139.3,41.706,0
6929,23-06-2019,25-06-2019,CA-2019-140382,RD-19900,Ruben Dartt,West,United States,California,San Francisco,Consumer,Office Supplies,Labels,OFF-LA-10001934,Avery 516,3,Online,Second Class,21.93,10.3071,0
6931,23-06-2019,25-06-2019,CA-2019-140382,RD-19900,Ruben Dartt,West,United States,California,San Francisco,Consumer,Office Supplies,Paper,OFF-PA-10001019,Xerox 1884,1,Online,Second Class,19.98,9.3906,0
6928,23-06-2019,25-06-2019,CA-2019-140382,RD-19900,Ruben Dartt,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10003638,Mobile Personal File Cube,4,Online,Second Class,93.68,25.2936,0
8374,10-11-2019,13-11-2019,CA-2019-152940,RO-19780,Rose O'Brian,West,United States,California,San Francisco,Consumer,Office Supplies,Storage,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,1,Cards,First Class,29.74,4.461,0
2504,14-11-2019,19-11-2019,CA-2019-149482,RR-19315,Ralph Ritter,West,United States,California,San Francisco,Consumer,Office Supplies,Labels,OFF-LA-10000248,Avery 52,2,Online,Standard Class,7.38,3.4686,0
7908,30-07-2019,02-08-2019,CA-2019-112585,RW-19630,Rob Williams,West,United States,California,San Francisco,Corporate,Office Supplies,Appliances,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,2,COD,First Class,715.64,178.91,0
7291,30-01-2019,31-01-2019,CA-2019-153661,SC-20725,Steven Cartwright,West,United States,California,San Francisco,Consumer,Office Supplies,Binders,OFF-BI-10004781,GBC Wire Binding Strips,2,Online,First Class,50.784,17.7744,0
7292,30-01-2019,31-01-2019,CA-2019-153661,SC-20725,Steven Cartwright,West,United States,California,San Francisco,Consumer,Office Supplies,Labels,OFF-LA-10004689,Avery 512,9,Online,First Class,26.01,12.2247,0
